id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
32677799,Family Room with Sea View at old city Sultanahmet,4926267,Sur,,Fatih,41.00396,28.9769,Hotel room,450,1,0,,,6,365,0,
32678557,old city comfortable room with balcony,4926267,Sur,,Fatih,41.00332,28.97721,Hotel room,196,1,0,,,6,365,0,
32679722,Hamid Apartments,245725440,Seyf,,Fatih,41.0022,28.9718,Entire home/apt,311,3,26,2020-03-06,0.96,2,60,0,
32679908,old city room single-double,4926267,Sur,,Fatih,41.00331,28.9751,Hotel room,186,1,0,,,6,365,0,
32680064,Sultanahmet old city deluxe Triple Room Sea View,4926267,Sur,,Fatih,41.00202,28.97571,Hotel room,400,1,0,,,6,365,0,
32683479,Balkonlu Deniz Manzarali Oda - Hill River Hotel,245725519,Kadir,,Sile,41.14008,29.85725,Hotel room,732,1,0,,,4,358,0,
32683509,Nehir Manzarali Oda - Hill River Hotel,245725519,Kadir,,Sile,41.14042,29.85783,Hotel room,691,1,0,,,4,359,0,
32683532,Standart Cift KiSilik Oda - Hill River Hotel,245725519,Kadir,,Sile,41.13818,29.85736,Hotel room,567,1,0,,,4,359,0,
32684596,Beşiktaş merkezde,38783619,Emre,,Besiktas,41.04416,29.00004,Private room,160,2,1,2020-11-20,0.10,1,364,1,
32687188,İstanbul Aksaray'da Merkezi Konumda,245774888,Ani,,Fatih,41.00688,28.9464,Private room,310,3,2,2019-08-28,0.07,1,271,0,
32687489,Pansiyon gibi bişey,245683489,Ahmet,,Fatih,41.01778,28.95338,Private room,90,1,1,2019-04-27,0.03,1,179,0,
32692040,Istanbul Apartment,173953393,Karim,,Sisli,41.05159,28.98508,Entire home/apt,533,5,0,,,3,365,0,
32695982,4BR★2BATH★AMAZING VIEW★ nearISTIKLAL★AVENUE★TAKSİM,244158557,Gülşen,,Beyoglu,41.03267,28.98176,Entire home/apt,796,2,83,2021-08-14,2.76,5,357,21,
32702155,2bedrooms luxury apartment in taksim,237984645,Leylak Suite,,Sisli,41.04182,28.98275,Entire home/apt,828,1,0,,,15,364,0,
32702997,Jakuzili oda - Hill River Hotel,245725519,Kadir,,Sile,41.13818,29.85572,Hotel room,794,1,2,2021-06-13,0.07,4,359,1,
32705678,Bed in 4-Bed Dormitory Room - Moda Drei,245927619,Moda Drei,,Kadikoy,40.98455,29.02981,Hotel room,196,1,1,2021-08-13,0.60,11,365,1,
32706549,Bed in 4-Bed Girls Dormitory Room - Moda Drei,245927619,Moda Drei,,Kadikoy,40.98593,29.03157,Hotel room,198,1,0,,,11,365,0,
32707241,Bed in 4-Bed Loft Dorm with Sunterrace - Moda Drei,245927619,Moda Drei,,Kadikoy,40.98421,29.0299,Hotel room,248,1,1,2019-12-09,0.05,11,365,0,
32709230,Deluxe 1 · Serviced  Furnished Apartment 10 Minutes to Taksim,121607,Alen,,Sisli,41.0461,28.98372,Entire home/apt,414,14,5,2021-05-04,5,17,179,4,
32709892,Serviced Entire Apartment 3 in City Center,121607,Alen,,Sisli,41.04496,28.98518,Entire home/apt,400,14,2,2021-09-16,0.21,17,302,2,
32710066,Serviced Apartment 5 in City Center Near Taksim,121607,Alen,,Sisli,41.04482,28.98534,Entire home/apt,403,10,3,2021-04-30,0.10,17,362,2,
32710624,Serviced Istanbul Apartment-6. Near Taksim,121607,Alen,,Sisli,41.04687,28.98569,Entire home/apt,403,14,4,2019-07-02,0.14,17,306,1,
32710819,Serviced & Furnished Apartment 7 near Taksim,121607,Alen,,Sisli,41.04462,28.98385,Entire home/apt,362,15,0,,,17,335,0,
32710934,Deluxe Serviced  Apartment 8 in Taksim,121607,Alen,,Sisli,41.0453,28.98578,Entire home/apt,414,14,3,2020-09-08,0.29,17,340,2,
32717931,Tam sana göre Bioda var,246014182,Elif,,Besiktas,41.04401,29.00831,Private room,130,30,1,2019-04-22,0.03,1,0,0,
32720322,İstanbul/Kadıköy,246036110,Akın,,Kadikoy,40.99334,29.05837,Private room,107,7,0,,,1,365,0,
32721415,Exceptional Terrace and Bosphorus View in Cihangir,5581682,Piero,,Beyoglu,41.03312,28.98753,Entire home/apt,610,2,28,2019-09-04,1.00,1,87,6,
32722128,Clean-Comfortable-Spacious-Safe-Easy access point.,69444906,Ufuk,,Sisli,41.05977,28.99934,Entire home/apt,450,3,11,2019-06-15,0.38,1,89,0,
32727829,Yeşilköy Nature Hotel Aparments | Standart Room,220416767,İbrahim,,Bakirkoy,40.96172,28.82138,Entire home/apt,380,1,24,2021-07-15,0.91,7,361,8,
32731282,Welcome at your home بيتك ومطرحك,189297491,Ashraf,,Uskudar,41.01838,29.01399,Private room,133,5,0,,,1,76,0,
32731824,Duplex Apartment in the Heart of Old Istanbul/S.r.,10600589,Arzu,,Fatih,41.01338,28.93866,Private room,98,2,39,2019-10-15,1.28,2,326,9,
32733628,Clean and Comfortable Apartment in kadikoy,32106982,Elif,,Kadikoy,40.9935,29.03306,Entire home/apt,400,2,18,2019-08-19,0.59,1,0,0,
32735260,excellent location Sultanahmet,46056620,Ramazan,,Fatih,41.00503,28.96877,Entire home/apt,517,2,1,2019-07-16,0.04,1,88,0,
32736985,ŞİŞLİ APARTMENT 3,69089629,Metin,,Sisli,41.05992,28.9836,Entire home/apt,239,1,65,2019-05-21,2.11,24,362,16,
32737570,Yeşilköy Nature Hotel Apartments| Family Room 2,220416767,İbrahim,,Bakirkoy,40.96172,28.82138,Entire home/apt,430,1,10,2021-09-26,0.45,7,364,3,
32755232,Spacious studio flat in residential part of Taksim,11570874,Burak,,Beyoglu,41.03617,28.99263,Entire home/apt,361,4,19,2020-02-08,0.61,2,22,1,
32760650,Studio flat adjacent the Blue Mosque and AyaSofia,226077610,Mehmet,,Fatih,41.00364,28.97196,Private room,238,1,29,2021-08-01,0.94,16,90,2,
32762924,Kind hosting in Bostanci - Kadikoy,50061332,Sibel,,Kadikoy,40.96262,29.0999,Private room,258,2,0,,,1,365,0,
32775089,İstanbul’un merkezinde ulaşımı çok rahat sakin ev,204019534,Ahmet,,Kadikoy,41.00977,29.04665,Private room,90,1,1,2019-10-12,0.04,1,83,0,
32777365,"Cozy flat close to metro (1.5km) , seaside (0.5km)",22684126,Burak,,Sariyer,41.13512,29.0462,Entire home/apt,881,3,5,2019-06-28,0.19,2,274,1,
32777882,Private flat in a peaceful and central location,128202579,Mevlüt,,Eyup,41.06251,28.94206,Entire home/apt,597,2,2,2019-06-14,0.14,1,270,0,
32783855,Tiny duplex in Uskudar,247367353,Gulay,,Uskudar,41.0204,29.0217,Entire home/apt,534,7,7,2020-08-31,0.27,1,273,1,
32783882,"Charming ,cosy flat, magnificent citycenter",30764687,Nezaket,,Besiktas,41.04895,28.99722,Entire home/apt,300,60,9,2020-01-07,0.34,1,365,0,
32784942,Single Room  - Free WiFi,108115413,Serkan,,Kagithane,41.08839,29.00326,Private room,120,1,19,2020-08-23,0.64,1,52,1,
32786115,Gorgeous Bright Home with Stunning View,107671,Anna,,Adalar,40.8757,29.09343,Entire home/apt,763,30,28,2019-10-20,0.92,1,269,0,
32788123,"New residance, metro station,free parking+security",241895508,Tolga,,Kadikoy,40.96573,29.09861,Entire home/apt,420,3,1,2019-10-02,0.04,1,83,0,
32796116,Spacious Family Flat at The Heart of The City,151209115,Yıldıray,,Beyoglu,41.03271,28.98725,Entire home/apt,693,3,97,2021-09-19,3.15,18,264,30,
32799311,EnjoYourStay,246737964,Fredi,,Fatih,41.01619,28.93076,Private room,114,1,1,2019-04-13,0.03,2,90,0,
32799724,Clean and cosy room in Istanbul,208711954,Paniz,,Sisli,41.05313,28.98135,Private room,178,1,0,,,1,179,0,
32800234,2019 Built Apt near Bagdat St. w Tulip park view,94632030,Cem,,Kadikoy,40.96876,29.05846,Entire home/apt,674,5,40,2021-08-08,1.37,3,296,10,
32801215,"Safe, Central Triple Room - Hotel The Pera Hill",245296844,Ali,,Beyoglu,41.03305,28.97627,Private room,745,1,1,2019-06-23,0.04,4,365,0,
32806176,HomeSweetHome,246737964,Fredi,,Fatih,41.01442,28.93256,Private room,114,1,0,,,2,91,0,
32806717,İstanbul Atatürk Airport (10 15 minutes),175448898,Ebru,,Kucukcekmece,40.99614,28.78822,Private room,68,1,4,2019-05-01,0.13,1,88,0,
32808328,EXCELLENT APARTS Next to GALATA TOWER 4,245505066,Faruk,,Beyoglu,41.0276,28.97278,Entire home/apt,520,3,34,2021-09-17,1.31,10,80,15,
32808720,Cosy and large flat in the center of Kadıköy.,140200853,Arda,,Kadikoy,40.97894,29.0769,Private room,309,1,1,2019-05-03,0.03,1,90,0,
32810046,EXCELLENT APARTS Next to GALATA TOWER 6,245505066,Faruk,,Beyoglu,41.02723,28.97389,Entire home/apt,521,3,41,2021-09-27,1.37,10,81,13,
32810157,City Style Penthouse in Downtown,151209115,Yıldıray,,Beyoglu,41.03157,28.9866,Entire home/apt,562,2,105,2021-08-13,3.44,18,361,28,
32810260,EXCELLENT APARTS Next to GALATA TOWER 5,245505066,Faruk,,Beyoglu,41.02751,28.97282,Entire home/apt,360,3,42,2021-08-29,2.27,10,67,19,
32810510,fulya,246819295,Davut,,Sisli,41.05962,28.99914,Entire home/apt,453,1,0,,,1,83,0,
32811115,Ortaköy wifi+faturalar dahil kadın ev arkadaşı,220393653,Büşra,,Besiktas,41.04976,29.02605,Private room,133,4,2,2020-12-03,0.10,1,61,1,
32813515,Award winning loft - 150m from Galata Tower 💯,272396293,Aya Property,,Beyoglu,41.02605,28.9746,Entire home/apt,1508,3,66,2021-09-23,2.14,21,358,22,
32813750,Studyo,246847861,Amir,,Beyoglu,41.04021,28.98296,Private room,200,3,1,2019-05-01,0.03,1,365,0,
32814979,Rahat ve güvenli konaklama .. oda kiralama bayana,246859199,Özkan,,Sariyer,41.14497,29.0319,Private room,90,1,0,,,1,347,0,
32827456,Very central located stylish easy flat,5306874,Helen,,Besiktas,41.04363,29.00226,Entire home/apt,310,7,5,2021-08-15,0.16,1,278,1,
32831402,Luxury Terrace With Galata Tower View,246770674,Ulvi,,Beyoglu,41.02712,28.97738,Entire home/apt,679,1,71,2021-01-20,2.62,11,362,21,
32831706,Stylish Cosy Apartment in Galata,246770674,Ulvi,,Beyoglu,41.02712,28.97738,Entire home/apt,466,1,44,2020-08-27,1.41,11,188,6,
32833910,A Historical House in Sultanahmet area,246997847,Wahid,,Fatih,41.00292,28.97271,Entire home/apt,533,1,76,2021-09-18,2.55,1,66,23,
32842967,Taksim Sultanahmet Grandbaazar yakın Kiralık oda,196132197,Betül,,Fatih,41.01623,28.92974,Private room,90,1,1,2019-03-23,0.03,1,358,0,
32850315,"Safe, Central Familly Room - Hotel The Pera Hill",245296844,Ali,,Beyoglu,41.03426,28.97499,Private room,1014,1,1,2019-06-23,0.04,4,365,0,
32851778,Studio  Flat 2  in Taksim Square,190760576,Ömer,,Beyoglu,41.03961,28.97956,Hotel room,260,1,0,,,8,365,0,
32851802,Penthouse  Flat in Taksim Square,190760576,Ömer,,Beyoglu,41.03999,28.98086,Hotel room,280,1,1,2019-05-24,0.03,8,350,0,
32851812,Deluxe Flat in Taksim Square,190760576,Ömer,,Beyoglu,41.03996,28.981,Hotel room,300,1,0,,,8,344,0,
32853748,Bostancı Marmarayın Tam Karşısında,212636709,Ekim,,Maltepe,40.9526,29.09544,Private room,129,7,38,2020-10-08,1.22,2,357,7,
32855062,"Great location, great private room in Kadıköy",41304818,Seval,,Kadikoy,41.00097,29.03341,Private room,248,1,0,,,1,88,0,
32855091,Central location,4055099,Hediye,,Beyoglu,41.0349,28.98784,Private room,155,5,8,2021-09-26,4.14,2,136,6,
32856742,TAKSİM CİTY,196821284,Yüksel,,Sisli,41.04491,28.98325,Entire home/apt,284,2,29,2021-08-23,1.08,4,312,13,
32857367,Beach Home with the Private entrance Garden Floor!,156201747,Francesca,,Buyukcekmece,41.01613,28.48447,Entire home/apt,445,7,0,,,2,88,0,
32857680,Unique Large Two Bedroom Apartment in Galata,246770674,Ulvi,,Beyoglu,41.02787,28.97794,Entire home/apt,837,1,1,2019-04-21,0.03,11,253,0,
32858288,Luxury Apartment in Nature,205727683,Sevda,,Pendik,40.92351,29.30354,Entire home/apt,218,3,0,,,3,52,0,
32858303,Private bedroom with common bath and toilet.,218660713,Cehangir,,Fatih,41.00197,28.93432,Private room,80,1,1,2019-03-08,0.03,1,179,0,
32859152,Galata gorgeous  view House,247201440,Neriman,,Beyoglu,41.02516,28.97431,Entire home/apt,1403,3,32,2021-09-20,2.55,5,350,15,
32862669,IpekYolu,247230660,Ipek,,Beyoglu,41.03013,28.97491,Private room,724,1,0,,,8,365,0,
32863827,New comfortable apartmant in center of Nişantaşı,230927463,Can,,Sisli,41.05387,28.99228,Entire home/apt,444,2,3,2019-04-02,0.13,1,178,0,
32878917,Room in Family Home near Metro Station & Bosphorus,53812478,Seda,,Sariyer,41.13997,29.03705,Private room,800,1,2,2019-08-19,0.07,2,179,0,
32881230,★Spacious & Quiet 3-BR flat close to Galata Tower★,62104628,Manzara,,Beyoglu,41.02482,28.97444,Entire home/apt,931,3,38,2021-09-14,1.24,11,253,9,
32883157,DOWN BY THE SEA,247393736,Didem Nur,,Kadikoy,40.97926,29.06922,Private room,222,1,0,,,1,365,0,
32891752,"Kadıköy, Caferağa mah. geniş, ışık  alan ferah oda",247454398,Serhat,,Kadikoy,40.989,29.02541,Private room,250,1,0,,,1,364,0,
32893601,Little Palace Blue,247465540,Devran,,Fatih,41.00339,28.97934,Entire home/apt,659,1,0,,,1,180,0,
32894589,"Nice Room for couple,family, or just girls",196899925,Lilin,,Kagithane,41.08313,28.99148,Shared room,133,1,0,,,2,90,0,
32905445,A beautiful flat close to Central Istanbul,247567744,Serdar,,Beylikduzu,41.00727,28.63849,Entire home/apt,350,1,2,2019-06-26,0.07,1,120,0,
32905501,Kurtuluş Apartment & Near  Taksim 15 Min.,80243176,Hayrettin,,Sisli,41.04639,28.97786,Entire home/apt,427,1,0,,,1,364,0,
32908591,400 meter to Galata Tower,163723328,Kemal,,Beyoglu,41.02705,28.97687,Entire home/apt,339,2,51,2021-09-08,1.81,8,355,27,
32913203,SEA VIEW TERRACE ROOM IN USKUDAR FOR WOMEN ONLY,247624575,Ayşe,,Uskudar,41.01771,29.01785,Private room,90,5,0,,,1,352,0,
32913641,"My sweet home in Burhaniye, Uskudar - Istanbul",183774494,Mustafa,,Uskudar,41.03259,29.04821,Private room,112,1,9,2021-03-28,0.29,4,330,2,
32914518,kiralık oda bayan arkadaşlara sadece.,247634989,Ahmet,,Cekmekoy,41.03294,29.22521,Shared room,90,1,1,2019-09-20,0.04,1,365,0,
32927828,Vintage Room - Courtyard View,120222263,Mr. CAS,,Beyoglu,41.03354,28.97914,Private room,693,1,1,2019-04-07,0.03,11,270,0,
32930092,perfect,235937239,Navid,,Beyoglu,41.04084,28.98548,Entire home/apt,844,2,0,,,2,365,0,
32931092,Home Office For Rent,192893587,Murat,,Kagithane,41.07736,29.00086,Entire home/apt,187,3,0,,,2,362,0,
32931937,Studio  flat in the heart of historical  Istanbul,226077610,Mehmet,,Fatih,41.00397,28.97136,Private room,248,1,2,2020-01-01,0.07,16,364,0,
32937051,I have my cat he life at home his name coco,144441250,Mike,,Kadikoy,40.99644,29.04429,Private room,100,3,0,,,1,179,0,
32937365,"A sincere, beautiful place with the best location",191230570,Ayşen,,Kadikoy,40.98845,29.02287,Private room,150,1,0,,,1,89,0,
32937468,2 bedroom-sunny balcony -handcrafted- city centre,21491810,Ezgi,,Beyoglu,41.03546,28.9714,Entire home/apt,400,2,16,2019-09-26,0.62,1,262,7,
32937852,Luxury Twin-bedroom Apartment in Taksim 04,237984645,Leylak Suite,,Sisli,41.04286,28.98316,Entire home/apt,1224,1,3,2019-05-27,0.12,15,364,0,
32938238,Sobhi Apartment,98946466,Sobhi,,Fatih,41.02474,28.94056,Private room,362,1,0,,,1,181,0,
32939661,Çatıkatı dairemin misafir odasinda ağırlayabilirim,247856034,Yagmur,,Bayrampasa,41.04506,28.90603,Private room,150,3,0,,,1,90,0,
32942470,Galata flat 3A,247201440,Neriman,,Beyoglu,41.02429,28.97469,Entire home/apt,717,3,28,2021-09-26,0.93,5,340,11,
32947840,Comfortable&Friendly Room in the center,248177609,Dinçer,,Uskudar,41.01616,29.02689,Private room,181,2,2,2020-01-05,0.06,1,364,0,
32948262,"Great Family Apartment 4 ROOMS,5 min to Taksim",40980307,Ismail-HK,,Beyoglu,41.032753,28.986198,Entire home/apt,507,2,37,2021-08-30,1.24,5,358,5,
32948263,"The Blue House, TRIPLEX, best location at TAKSIM!",238085541,Berk,,Beyoglu,41.03789,28.98302,Entire home/apt,870,4,49,2021-07-12,1.59,1,330,12,
32948365,"Central of İstanbul,  great locatoin at Cihangir",41931178,Melek Angela,,Beyoglu,41.03084,28.98352,Private room,250,2,0,,,1,178,0,
32954777,Ipek Yolu 75M 1,247230660,Ipek,,Beyoglu,41.03065,28.97572,Private room,724,1,0,,,8,365,0,
32955557,Ipek Yolu 55M 4,247230660,Ipek,,Beyoglu,41.0293,28.97355,Private room,621,1,0,,,8,365,0,
32956861,Colorful and Artistic Loft Close to Taksim Square,16180402,Serdar,,Beyoglu,41.03467,28.98874,Entire home/apt,852,3,47,2021-09-27,1.56,11,332,24,
32960351,Başakşehir 5. Etap 2 Oda Bir Salon Lüks Sitede,776946,Sahap,,Basaksehir,41.10576,28.80405,Entire home/apt,801,3,3,2019-06-29,0.11,1,364,0,
32960733,Spacious and Authentic Historical Appartment,248051932,Ismet,,Beyoglu,41.03458,28.97506,Private room,166,1,25,2019-06-29,0.84,2,0,0,
32968711,Bright 2 bdr Apartment in Centre of Istanbul.,179494728,Elif,,Beyoglu,41.03023,28.98672,Entire home/apt,512,2,59,2021-07-03,1.94,1,339,15,
32969340,Music is Soul,180530447,Ahmad,,Kadikoy,40.99758,29.0555,Shared room,75,31,0,,,1,365,0,
32971993,Standart King Oda - Kemer Country Hotel Istanbul,247391327,Ozan,,Eyup,41.19176,28.90339,Hotel room,2166,1,0,,,4,356,0,
32973177,Deluxe King Oda - Kemer Country Hotel Istanbul,247391327,Ozan,,Eyup,41.19121,28.90339,Hotel room,2578,1,0,,,4,358,0,
32973180,Privilege King Oda - Kemer Country Hotel Istanbul,247391327,Ozan,,Eyup,41.19205,28.90295,Hotel room,2372,1,0,,,4,357,0,
32973184,Superior King Oda - Kemer Country Hotel Istanbul,247391327,Ozan,,Eyup,41.19283,28.9026,Hotel room,2785,1,0,,,4,358,0,
32974627,DELUXE PRIVATE ROOM,29406451,Bora,,Kadikoy,40.99337,29.04482,Private room,309,1,0,,,1,88,0,
32977051,IpekYolu 55M 6,247230660,Ipek,,Beyoglu,41.03109,28.97307,Private room,621,1,0,,,8,90,0,
32977836,IpekYolu 75M 7,247230660,Ipek,,Beyoglu,41.02994,28.97486,Private room,724,1,0,,,8,88,0,
32978177,IpekYolu 55M 8,247230660,Ipek,,Beyoglu,41.031,28.97466,Private room,621,1,0,,,8,88,0,
32978426,Ipek Yolu 80M 9,247230660,Ipek,,Beyoglu,41.03148,28.97339,Private room,1035,1,0,,,8,90,0,
32978589,Ipek Yolu 75M 11,247230660,Ipek,,Beyoglu,41.02997,28.97315,Private room,1190,1,0,,,8,90,0,
32979642,No:1 Excellent 2+1 Flat close to Fatih Mosque,245505066,Faruk,,Fatih,41.02106,28.94983,Entire home/apt,800,7,12,2021-07-10,0.41,10,45,1,
32980165,Perapolis Hotel - Double Room,248210612,Cihan,,Fatih,41.00303,28.97877,Private room,776,1,0,,,4,363,0,
32981514,Kirazlı metro geniş oda,248200757,Abuzer,,Bagcilar,41.03376,28.84419,Private room,302,1,0,,,1,89,0,
32983910,"2 Bedroom, 2 Bathroom-Galata Tower Historical Flat",15038360,Erdem,,Beyoglu,41.02652,28.97326,Entire home/apt,510,2,51,2021-04-16,2.06,3,292,20,
32985977,Cihangir Cosy Apartment with sea-view,8851224,Gokay,,Beyoglu,41.03044,28.98129,Entire home/apt,414,2,16,2020-10-04,0.54,1,352,2,
32986644,oda,197472537,Nesim,,Beyoglu,41.03864,28.98122,Entire home/apt,150,1,1,2019-10-04,0.04,1,164,0,
32996679,THE HOTEL BEYAZ SARAY - OLD CITY,245559615,The Hotel Beyaz Saray,,Fatih,41.00789,28.96343,Private room,724,1,0,,,2,365,0,
33002210,Cozy apartment in the heart of the Asian side.,59911956,Pelin,,Kadikoy,40.98738,29.0442,Entire home/apt,250,7,15,2020-10-13,9.18,1,124,5,
33004183,FULL GALATA TOWER VİEW,105717122,Betül,,Beyoglu,41.0298,28.98144,Entire home/apt,400,1,15,2021-08-14,0.56,2,364,1,
33005655,No:2  Excellent 2+1 Flat close to Fatih Mosque,245505066,Faruk,,Fatih,41.02098,28.95125,Entire home/apt,800,7,9,2021-07-05,4.09,10,14,6,
33006925,One Bedroom Apartment in Galata (A3),6735146,Noa,,Beyoglu,41.02551,28.97719,Entire home/apt,931,3,0,,,20,342,0,
33007042,eren apart,235937239,Navid,,Beyoglu,41.04123,28.98322,Entire home/apt,700,2,0,,,2,365,0,
33008745,Relax room!,239524290,Barış,,Sisli,41.07055,28.98803,Private room,130,1,1,2021-08-09,0.56,2,365,1,
33011413,Stylish Large Three Bedroom Flat in Galata,246770674,Ulvi,,Beyoglu,41.02738,28.97888,Entire home/apt,1444,1,11,2021-09-05,4.65,11,362,8,
33014342,"Erva Flat 1+1 with Swimmingpool, Fitness, Car Park",21844127,Ogün,,Maltepe,40.93573,29.13462,Entire home/apt,361,30,5,2021-08-28,0.48,9,330,3,
33014412,Spacious and authentic,248051932,Ismet,,Beyoglu,41.03438,28.97465,Private room,124,1,19,2019-08-25,0.75,2,0,2,
33025105,"Göztepe Köprüsü Ataşehir, Sadece bayanlar için",248566466,Ali,,Atasehir,40.99667,29.07429,Private room,507,1,15,2019-05-04,0.50,3,273,0,
33026966,dualing apartment,248580096,Cüneyt,,Beyoglu,41.02696,28.97508,Entire home/apt,570,1,1,2019-03-14,0.03,1,180,0,
33028472,modern studio in istanbul near sisli mosque,213157136,Ghassan,,Sisli,41.0637,28.98861,Entire home/apt,605,2,0,,,67,365,0,
33028935,Cosy flat (Centre of İstanbul ) Fulya/Mecidiyeköy,113365720,Oben,,Sisli,41.06447,29.00046,Entire home/apt,367,2,23,2019-07-16,0.81,1,362,1,
33030946,modern apartment in istanbul near sisli mosque,213157136,Ghassan,,Sisli,41.06341,28.98902,Entire home/apt,666,2,0,,,67,365,0,
33032251,Istanbul Apartments Istiklal II,40013329,Ahmet,,Beyoglu,41.03479,28.98276,Hotel room,293,3,18,2019-06-14,0.71,4,312,4,
33032792,Perapolis Hotel & Deluxe Triple Room,248210612,Cihan,,Fatih,41.00313,28.97849,Private room,1086,1,0,,,4,350,0,
33032905,Istanbul Apartments Istiklal I,40013329,Ahmet,,Beyoglu,41.03378,28.98276,Entire home/apt,293,5,29,2021-08-29,0.95,4,279,7,
33034405,Flat for rent in taksim 30 meter from maydan,213157136,Ghassan,,Beyoglu,41.03968,28.98511,Entire home/apt,1244,2,0,,,67,90,0,
33034572,Perapolis Hotel & Single Room,248210612,Cihan,,Fatih,41.00455,28.97847,Private room,569,1,0,,,4,363,0,
33034598,Deluxe apartment in taksim w pool & fitness,213157136,Ghassan,,Sisli,41.04163,28.9823,Entire home/apt,2444,2,1,2019-04-23,0.03,67,90,0,
33035359,Deluxe Double Room - Nexthouse Pera Hotel,178386882,Ali,,Beyoglu,41.03127,28.97674,Hotel room,5173,1,0,,,1,365,0,
33036696,haliç teras  manzaralı yeni pansiyon odaları,248642423,Bülent,,Beyoglu,41.03009,28.96843,Private room,160,3,1,2019-06-15,0.04,1,179,0,
33037355,Perapolis Hotel & Deluxe Suite Room,248210612,Cihan,,Fatih,41.00451,28.97999,Private room,1024,1,0,,,4,327,0,
33037568,Marmarah residence 42,226149580,Moeen,,Esenyurt,41.01975,28.64969,Entire home/apt,712,7,2,2019-09-04,0.07,6,30,0,
33042114,Magical 1+1 Apartment with 1890s Amazing Design!..,189516806,Arzu,,Beyoglu,41.02721,28.97491,Entire home/apt,644,2,2,2021-01-03,0.16,34,361,2,
33042877,"5 min to Taksim,4 rooms,with Cinema room,Cihangir",126307328,Ra,,Beyoglu,41.03076,28.98624,Entire home/apt,936,2,54,2021-08-06,1.77,12,352,4,
33042945,Wonderful Historical 2+1 Apartment at Galata,189516806,Arzu,,Beyoglu,41.02811,28.97286,Entire home/apt,507,2,12,2020-10-23,3.60,34,304,10,
33050792,marmarah 16,226149580,Moeen,,Esenyurt,41.01998,28.64972,Entire home/apt,722,2,5,2021-08-16,0.21,6,359,1,
